Position	t=0	t=10	t=30
-3.970000000000022	50.0	49.952957630516615	47.1633321576537
-3.960000000000022	50.0	49.951499912871554	47.13183224642918
-3.9500000000000224	50.0	49.95004219522651	47.100332335204655
-3.9400000000000226	50.000000000000014	49.94858447758147	47.06883242398014
-3.930000000000023	50.0	49.94712675993642	47.03733251275561
-3.920000000000023	50.0	49.945669042291364	47.00583260153109
-3.9100000000000232	50.00000000000001	49.944211324646325	46.97433269030657
-3.9000000000000234	50.0	49.942753607001265	46.942832779082046
-3.8900000000000237	50.0	49.94084018273462	46.90834411446757
-3.880000000000024	50.0	49.93892675846766	46.873855449851085
-3.870000000000024	50.0	49.93701333420071	46.839366785234596
-3.8600000000000243	50.0	49.935099909933754	46.804878120618106
-3.8500000000000245	50.0	49.933186485666795	46.770389456001624
-3.8400000000000247	50.0	49.931273061399835	46.735900791385134
-3.830000000000025	50.0	49.92935963713289	46.70141212676865
-3.820000000000025	49.99999999999999	49.927446212865924	46.66692346215216
-3.8100000000000254	50.0	49.92553278859898	46.63243479753568
-3.8000000000000256	50.0	49.92361936433202	46.59794613291919
-3.790000000000026	49.99999999999999	49.92115867142297	46.560440751802815
-3.780000000000026	50.0	49.91869797851357	46.52293537068451
-3.770000000000026	50.0	49.916237285604176	46.4854299895662
-3.7600000000000264	50.00000000000001	49.913776592694774	46.44792460844789
-3.7500000000000266	50.0	49.91131589978537	46.410419227329584
-3.740000000000027	50.00000000000001	49.90885520687598	46.37291384621128
-3.730000000000027	50.0	49.906394513966575	46.33540846509297
-3.7200000000000273	50.0	49.90393382105717	46.29790308397465
-3.7100000000000275	50.0	49.90147312814777	46.260397702856345
-3.7000000000000277	50.0	49.89901243523837	46.222892321738044
-3.690000000000028	50.0	49.89582309161836	46.1820178716221
-3.680000000000028	50.0	49.892633747997905	46.14114342150409
-3.6700000000000284	50.0	49.88944440437745	46.100268971386086
-3.6600000000000286	49.99999999999999	49.88625506075699	46.05939452126807
-3.6500000000000288	49.99999999999999	49.883065717136525	46.01852007115006
-3.640000000000029	50.0	49.879876373516076	45.977645621032046
-3.630000000000029	50.0	49.87668702989562	45.93677117091404
-3.6200000000000294	50.00000000000001	49.873497686275165	45.89589672079603
-3.6100000000000296	50.0	49.8703083426547	45.85502227067802
-3.60000000000003	50.0	49.86711899903425	45.81414782056001
-3.59000000000003	50.0	49.863018389521585	45.769693632836116
-3.5800000000000303	49.99999999999999	49.85891778000839	45.72523944511013
-3.5700000000000305	50.0	49.854817170495195	45.68078525738415
-3.5600000000000307	50.0	49.85071656098199	45.636331069658155
-3.550000000000031	50.0	49.846615951468806	45.59187688193218
-3.540000000000031	50.0	49.84251534195561	45.54742269420619
-3.5300000000000313	50.0	49.838414732442416	45.50296850648021
-3.5200000000000315	50.0	49.83431412292922	45.45851431875422
-3.5100000000000318	50.0	49.83021351341602	45.414060131028236
-3.500000000000032	50.00000000000001	49.82611290390283	45.36960594330225
-3.490000000000032	49.99999999999999	49.82092441898754	45.32153495385149
-3.4800000000000324	50.0	49.815735934071654	45.27346396439873
-3.4700000000000326	50.0	49.81054744915578	45.22539297494596
-3.460000000000033	50.0	49.805358964239886	45.1773219854932
-3.450000000000033	50.0	49.80017047932401	45.12925099604044
-3.4400000000000333	50.0	49.79498199440812	45.08118000658767
-3.4300000000000335	50.0	49.78979350949224	45.03310901713491
-3.4200000000000337	49.99999999999999	49.78460502457635	44.985038027682144
-3.410000000000034	49.99999999999999	49.77941653966047	44.936967038229376
-3.400000000000034	49.99999999999999	49.77422805474458	44.88889604877662
-3.3900000000000343	50.0	49.76765643954374	44.83689464690493
-3.3800000000000345	50.0	49.76108482434217	44.78489324503117
-3.3700000000000347	50.00000000000001	49.7545132091406	44.73289184315742
-3.360000000000035	50.0	49.74794159393902	44.68089044128365
-3.350000000000035	50.0	49.74136997873744	44.6288890394099
-3.3400000000000354	50.0	49.734798363535866	44.57688763753613
-3.3300000000000356	50.0	49.728226748334286	44.524886235662365
-3.320000000000036	50.00000000000001	49.72165513313273	44.47288483378862
-3.310000000000036	50.0	49.71508351793114	44.420883431914845
-3.3000000000000362	50.0	49.70851190272957	44.36888203004109
-3.2900000000000365	50.0	49.70024605051434	44.31275379507574
-3.2800000000000367	49.99999999999999	49.69198019829826	44.25662556010835
-3.270000000000037	49.99999999999999	49.68371434608218	44.20049732514096
-3.260000000000037	50.0	49.675448493866114	44.14436909017357
-3.2500000000000373	50.0	49.667182641650044	44.08824085520617
-3.2400000000000375	50.0	49.658916789433974	44.03211262023878
-3.2300000000000377	50.0	49.650650937217904	43.97598438527139
-3.220000000000038	50.0	49.642385085001834	43.919856150304
-3.210000000000038	49.99999999999999	49.63411923278576	43.863727915336604
-3.2000000000000384	50.0	49.625853380569694	43.80759968036921
-3.1900000000000386	50.0	49.615551749107354	43.74720548191207
-3.180000000000039	50.0	49.605250117644076	43.68681128345294
-3.170000000000039	50.0	49.5949484861808	43.62641708499381
-3.160000000000039	50.0	49.58464685471751	43.56602288653468
-3.1500000000000394	50.0	49.574345223254234	43.50562868807555
-3.1400000000000396	50.0	49.564043591790956	43.44523448961642
-3.13000000000004	50.0	49.55374196032767	43.38484029115728
-3.12000000000004	49.99999999999999	49.543440328864385	43.324446092698146
-3.1100000000000403	49.99999999999999	49.5331386974011	43.26405189423902
-3.1000000000000405	49.99999999999999	49.52283706593782	43.20365769577989
-3.0900000000000407	50.00000000000001	49.510088972725256	43.13883682479434
-3.080000000000041	50.0	49.497340879511604	43.07401595380684
-3.070000000000041	50.00000000000001	49.48459278629795	43.009195082819346
-3.0600000000000414	50.0	49.47184469308431	42.944374211831835
-3.0500000000000416	50.0	49.45909659987066	42.87955334084434
-3.040000000000042	50.00000000000001	49.44634850665702	42.81473246985685
-3.030000000000042	50.00000000000001	49.43360041344336	42.749911598869346
-3.020000000000042	50.00000000000001	49.420852320229706	42.68509072788184
-3.0100000000000424	50.00000000000001	49.40810422701607	42.62026985689435
-3.0000000000000426	50.00000000000001	49.39535613380241	42.55544898590684
-2.990000000000043	49.99999999999999	49.37967881601536	42.486003799579315
-2.980000000000043	49.99999999999999	49.36400149822711	42.41655861324989
-2.9700000000000433	49.99999999999999	49.348324180438865	42.34711342692047
-2.9600000000000435	49.99999999999999	49.33264686265062	42.27766824059104
-2.9500000000000437	49.99999999999999	49.316969544862374	42.20822305426162
-2.940000000000044	49.99999999999999	49.301292227074136	42.138777867932205
-2.930000000000044	49.99999999999999	49.28561490928589	42.06933268160279
-2.9200000000000443	50.0	49.269937591497644	41.99988749527336
-2.9100000000000446	49.99999999999999	49.254260273709384	41.93044230894393
-2.9000000000000448	49.999999999999986	49.238582955921146	41.860997122614506
-2.890000000000045	50.0	49.219429508217374	41.78677783077342
-2.880000000000045	49.99999999999999	49.20027606051227	41.71255853893051
-2.8700000000000454	49.99999999999999	49.181122612807165	41.63833924708759
-2.8600000000000456	50.0	49.161969165102064	41.564119955244685
-2.850000000000046	50.0	49.142815717396964	41.48990066340178
-2.840000000000046	50.00000000000001	49.12366226969187	41.415681371558875
-2.8300000000000463	50.0	49.10450882198676	41.34146207971596
-2.8200000000000465	50.00000000000001	49.08535537428166	41.26724278787306
-2.8100000000000467	50.0	49.06620192657656	41.19302349603014
-2.800000000000047	50.0	49.04704847887145	41.118804204187235
-2.790000000000047	50.0	49.02379007714406	41.039626567884184
-2.7800000000000473	50.0	49.00053167541521	40.96044893157939
-2.7700000000000475	49.99999999999999	48.97727327368636	40.88127129527459
-2.7600000000000477	50.0	48.95401487195751	40.802093658969795
-2.750000000000048	50.0	48.93075647022867	40.722916022665
-2.740000000000048	50.0	48.907498068499834	40.6437383863602
-2.7300000000000484	50.0	48.88423966677099	40.564560750055406
-2.7200000000000486	50.00000000000001	48.86098126504215	40.485383113750615
-2.710000000000049	50.0	48.837722863313296	40.40620547744581
-2.700000000000049	50.00000000000001	48.81446446158446	40.32702784114102
-2.6900000000000492	50.0	48.78654936513204	40.24288947774852
-2.6800000000000495	50.0	48.758634268678136	40.15875111435442
-2.6700000000000497	49.99999999999999	48.73071917222422	40.074612750960334
-2.66000000000005	49.99999999999999	48.70280407577031	39.990474387566245
-2.65000000000005	49.99999999999999	48.67488897931639	39.906336024172155
-2.6400000000000503	49.99999999999999	48.64697388286248	39.822197660778066
-2.6300000000000505	49.99999999999999	48.619058786408566	39.73805929738397
-2.6200000000000507	50.00000000000001	48.59114368995466	39.65392093398988
-2.610000000000051	49.99999999999999	48.563228593500746	39.56978257059579
-2.600000000000051	50.0	48.535313497046836	39.4856442072017
-2.5900000000000514	50.0	48.501867228881366	39.396291521378586
-2.5800000000000516	50.0	48.46842096071428	39.306938835553936
-2.570000000000052	50.0	48.434974692547186	39.217586149729286
-2.560000000000052	50.0	48.401528424380096	39.128233463904635
-2.5500000000000522	49.99999999999999	48.368082156213	39.038880778079985
-2.5400000000000524	50.0	48.334635888045916	38.949528092255335
-2.5300000000000527	50.0	48.30118961987882	38.860175406430685
-2.520000000000053	50.00000000000001	48.26774335171174	38.77082272060604
-2.510000000000053	50.0	48.23429708354464	38.681470034781384
-2.5000000000000533	50.0	48.20085081537756	38.59211734895674
-2.4900000000000535	50.0	48.1609706589101	38.497384402624476
-2.4800000000000537	49.99999999999999	48.121090502440964	38.40265145629079
-2.470000000000054	50.0	48.08121034597182	38.30791850995712
-2.460000000000054	50.0	48.04133018950267	38.21318556362344
-2.4500000000000544	50.0	48.001450033033535	38.11845261728976
-2.4400000000000546	50.0	47.9615698765644	38.02371967095608
-2.430000000000055	50.0	47.921689720095245	37.9289867246224
-2.420000000000055	50.0	47.881809563626106	37.83425377828872
-2.410000000000055	50.00000000000001	47.84192940715697	37.73952083195504
-2.4000000000000554	50.0	47.80204925068782	37.64478788562136
-2.3900000000000556	50.0	47.75483742290877	37.544603030853516
-2.380000000000056	49.99999999999999	47.70762559512799	37.4444181760844
-2.370000000000056	50.0	47.66041376734722	37.344233321315286
-2.3600000000000563	50.0	47.61320193956646	37.244048466546175
-2.3500000000000565	50.0	47.56599011178569	37.143863611777064
-2.3400000000000567	50.0	47.51877828400492	37.04367875700794
-2.330000000000057	50.0	47.47156645622415	36.94349390223883
-2.320000000000057	50.00000000000001	47.42435462844338	36.84330904746972
-2.3100000000000573	50.0	47.37714280066261	36.7431241927006
-2.3000000000000576	50.0	47.32993097288183	36.64293933793148
-2.2900000000000578	50.0	47.27479085841753	36.537447222364236
-2.280000000000058	50.0	47.21965074395159	36.431955106795904
-2.270000000000058	50.0	47.164510629485655	36.326462991227565
-2.2600000000000584	50.0	47.10937051501972	36.22097087565923
-2.2500000000000586	50.0	47.05423040055378	36.115478760090895
-2.240000000000059	50.00000000000001	46.99909028608785	36.009986644522556
-2.230000000000059	50.0	46.94395017162191	35.90449452895422
-2.2200000000000593	50.0	46.88881005715598	35.799002413385885
-2.2100000000000595	50.00000000000001	46.83366994269004	35.69351029781755
-2.2000000000000597	50.0	46.778529828224094	35.58801818224921
-2.19000000000006	50.0	46.714620207747515	35.47722308112182
-2.18000000000006	50.0	46.65071058726939	35.36642797999351
-2.1700000000000603	50.0	46.586800966791266	35.2556328788652
-2.1600000000000605	49.99999999999999	46.52289134631314	35.14483777773688
-2.1500000000000608	50.0	46.45898172583502	35.034042676608564
-2.140000000000061	50.0	46.39507210535689	34.923247575480254
-2.130000000000061	50.0	46.33116248487876	34.812452474351936
-2.1200000000000614	49.99999999999999	46.26725286440063	34.701657373223625
-2.1100000000000616	49.99999999999999	46.203343243922504	34.59086227209531
-2.100000000000062	50.0	46.13943362344438	34.480067170967
-2.090000000000062	50.0	46.064899937149676	34.36345992150751
-2.0800000000000622	50.0	45.990366250853384	34.246852672047154
-2.0700000000000625	50.00000000000001	45.91583256455712	34.1302454225868
-2.0600000000000627	50.0	45.84129887826083	34.013638173126445
-2.050000000000063	50.0	45.766765191964545	33.897030923666094
-2.040000000000063	50.0	45.69223150566827	33.780423674205736
-2.0300000000000633	50.0	45.61769781937198	33.663816424745384
-2.0200000000000635	50.0	45.5431641330757	33.54720917528503
-2.0100000000000637	50.0	45.46863044677943	33.43060192582468
-2.000000000000064	50.00000000000001	45.39409676048315	33.31399467636433
-1.9900000000000642	50.0	45.30804185816857	33.191704605661066
-1.9800000000000644	50.0	45.22198695585257	33.069414534957104
-1.9700000000000646	50.00000000000001	45.13593205353658	32.94712446425315
-1.9600000000000648	50.0	45.04987715122057	32.82483439354918
-1.950000000000065	50.0	44.96382224890456	32.70254432284523
-1.9400000000000652	50.000000000000014	44.87776734658857	32.58025425214127
-1.9300000000000654	50.0	44.79171244427256	32.457964181437305
-1.9200000000000657	50.00000000000001	44.70565754195657	32.33567411073335
-1.9100000000000659	50.0	44.61960263964056	32.21338404002938
-1.900000000000066	50.00000000000001	44.53354773732456	32.09109396932543
-1.8900000000000663	49.99999999999999	44.43612160194657	31.963678199460603
-1.8800000000000665	49.99999999999999	44.33869546656724	31.83626242959518
-1.8700000000000667	50.0	44.24126933118791	31.708846659729765
-1.860000000000067	50.0	44.14384319580858	31.58143088986434
-1.8500000000000671	50.0	44.04641706042925	31.454015119998918
-1.8400000000000674	50.0	43.94899092504993	31.3265993501335
-1.8300000000000676	50.0	43.85156478967059	31.199183580268077
-1.8200000000000678	50.00000000000001	43.75413865429127	31.07176781040266
-1.810000000000068	50.0	43.65671251891194	30.944352040537233
-1.8000000000000682	50.0	43.5592863835326	30.81693627067181
-1.7900000000000684	49.99999999999999	43.44834383653317	30.68392238818502
-1.7800000000000686	50.0	43.3374012895322	30.550908505697592
-1.7700000000000689	50.00000000000001	43.226458742531236	30.417894623210167
-1.760000000000069	50.0	43.115516195530255	30.284880740722734
-1.7500000000000693	50.0	43.00457364852929	30.1518668582353
-1.7400000000000695	50.0	42.893631101528314	30.018852975747876
-1.7300000000000697	50.00000000000001	42.78268855452734	29.88583909326045
-1.72000000000007	50.0	42.671746007526366	29.75282521077302
-1.7100000000000701	50.0	42.5608034605254	29.61981132828559
-1.7000000000000703	50.00000000000001	42.44986091352443	29.486797445798164
-1.6900000000000706	50.00000000000001	42.32478451821422	29.34838757721734
-1.6800000000000708	50.0	42.19970812290248	29.209977708635925
-1.670000000000071	50.00000000000001	42.07463172759074	29.07156784005452
-1.6600000000000712	50.0	41.949555332279	28.933157971473108
-1.6500000000000714	50.0	41.82447893696725	28.794748102891703
-1.6400000000000716	50.00000000000001	41.699402541655516	28.656338234310294
-1.6300000000000718	50.0	41.57432614634377	28.517928365728878
-1.620000000000072	50.0	41.44924975103203	28.379518497147473
-1.6100000000000723	50.00000000000001	41.3241733557203	28.241108628566064
-1.6000000000000725	50.0	41.199096960408546	28.10269875998465
-1.5900000000000727	49.99999999999999	41.0598255441197	27.959280793337218
-1.580000000000073	49.99999999999999	40.920554127829384	27.81586282668927
-1.5700000000000731	50.00000000000001	40.78128271153908	27.672444860041324
-1.5600000000000733	50.0	40.642011295248764	27.529026893393368
-1.5500000000000735	50.0	40.502739878958465	27.38560892674542
-1.5400000000000738	50.0	40.36346846266815	27.242190960097474
-1.530000000000074	50.0	40.22419704637784	27.098772993449522
-1.5200000000000742	50.0	40.084925630087525	26.95535502680157
-1.5100000000000744	50.0	39.94565421379721	26.811937060153618
-1.5000000000000746	50.0	39.806382797506906	26.66851909350567
-1.4900000000000748	50.0	39.65152120392006	26.51998145245799
-1.480000000000075	50.0	39.49665961033191	26.371443811409883
-1.4700000000000752	50.00000000000001	39.34179801674376	26.22290617036177
-1.4600000000000755	49.99999999999999	39.18693642315561	26.074368529313663
-1.4500000000000757	49.99999999999999	39.03207482956745	25.925830888265555
-1.4400000000000759	50.0	38.877213235979305	25.777293247217447
-1.430000000000076	50.00000000000001	38.72235164239115	25.62875560616934
-1.4200000000000763	50.0	38.567490048803	25.48021796512123
-1.4100000000000765	50.0	38.41262845521485	25.331680324073126
-1.4000000000000767	50.0	38.25776686162669	25.183142683025014
-1.390000000000077	50.0	38.08646731059334	25.029573138040163
-1.3800000000000772	50.0	37.91516775955907	24.876003593055028
-1.3700000000000774	50.0	37.743868208524795	24.722434048069886
-1.3600000000000776	50.0	37.57256865749053	24.568864503084754
-1.3500000000000778	50.0	37.401269106456255	24.415294958099615
-1.340000000000078	50.0	37.22996955542198	24.261725413114476
-1.3300000000000782	50.0	37.05867000438771	24.108155868129337
-1.3200000000000784	50.0	36.887370453353434	23.954586323144206
-1.3100000000000787	49.99999999999999	36.71607090231917	23.801016778159067
-1.3000000000000789	49.99999999999999	36.54477135128489	23.647447233173928
-1.290000000000079	50.0	36.35709285582058	23.489159753283097
-1.2800000000000793	49.99999999999999	36.16941436035578	23.33087227339212
-1.2700000000000795	50.0	35.981735864890986	23.172584793501144
-1.2600000000000797	49.99999999999999	35.794057369426184	23.014297313610168
-1.25000000000008	49.99999999999999	35.60637887396138	22.856009833719195
-1.2400000000000801	49.99999999999999	35.41870037849659	22.69772235382822
-1.2300000000000804	50.0	35.23102188303179	22.539434873937243
-1.2200000000000806	49.99999999999999	35.043343387566985	22.38114739404627
-1.2100000000000808	50.0	34.85566489210218	22.222859914155293
-1.200000000000081	50.0	34.66798639663739	22.06457243426432
-1.1900000000000812	50.0	34.46369255730881	21.901790543147214
-1.1800000000000814	49.99999999999999	34.25939871797994	21.73900865203004
-1.1700000000000816	50.0	34.05510487865107	21.576226760912867
-1.1600000000000819	50.0	33.8508110393222	21.413444869795693
-1.150000000000082	50.0	33.64651719999333	21.250662978678516
-1.1400000000000823	50.0	33.44222336066447	21.08788108756134
-1.1300000000000825	50.0	33.2379295213356	20.925099196444165
-1.1200000000000827	50.0	33.03363568200673	20.762317305326988
-1.110000000000083	50.0	32.82934184267787	20.599535414209814
-1.1000000000000831	50.0	32.625048003348994	20.43675352309264
-1.0900000000000833	50.0	32.40418048690697	20.269786705633592
-1.0800000000000836	50.0	32.18331297046472	20.10281988817449
-1.0700000000000838	50.00000000000001	31.962445454022475	19.93585307071539
-1.060000000000084	49.99999999999999	31.74157793758022	19.768886253256284
-1.0500000000000842	50.0	31.520710421137974	19.601919435797182
-1.0400000000000844	50.00000000000001	31.299842904695726	19.434952618338077
-1.0300000000000846	49.99999999999999	31.078975388253475	19.267985800878975
-1.0200000000000848	50.0	30.858107871811224	19.101018983419873
-1.010000000000085	50.0	30.637240355368977	18.93405216596077
-1.0000000000000853	50.00000000000001	30.41637283892673	18.76708534850167
-0.9900000000000855	50.0	30.17991910405373	18.596440029014083
-0.9800000000000857	50.00000000000001	29.943465369180608	18.42579470952647
-0.9700000000000859	50.0	29.707011634307488	18.255149390038856
-0.9600000000000861	50.0	29.470557899434358	18.084504070551244
-0.9500000000000863	50.0	29.234104164561227	17.91385875106363
-0.9400000000000865	50.00000000000001	28.997650429688104	17.743213431576013
-0.9300000000000868	49.99999999999999	28.761196694814977	17.572568112088398
-0.920000000000087	50.0	28.52474295994185	17.401922792600782
-0.9100000000000872	50.00000000000001	28.288289225068727	17.23127747311317
-0.9000000000000874	50.00000000000001	28.041259876247512	17.058179492693284
-0.8900000000000876	50.0	27.790744116047165	16.884272955434483
-0.8800000000000878	50.0	27.54022835584683	16.71036641817569
-0.870000000000088	50.0	27.28971259564649	16.53645988091689
-0.8600000000000882	50.0	27.03919683544615	16.362553343658092
-0.8500000000000885	50.0	26.788681075245805	16.188646806399294
-0.8400000000000887	50.0	26.538165315045468	16.014740269140496
-0.8300000000000889	50.0	26.287649554845125	15.840833731881697
-0.8200000000000891	50.0	26.033533909750492	15.666190234310921
-0.8100000000000893	49.99999999999999	25.771112336313895	15.489846365833332
-0.8000000000000895	50.0	25.508690762877293	15.313502497355744
-0.7900000000000897	49.99999999999999	25.246269189440692	15.137158628878158
-0.78000000000009	49.99999999999999	24.983847616004095	14.960814760400572
-0.7700000000000902	49.99999999999999	24.721426042567494	14.78447089192298
-0.7600000000000904	49.99999999999999	24.459004469130893	14.608127023445393
-0.7500000000000906	50.0	24.1965828956943	14.431783154967805
-0.7400000000000908	50.00000000000001	23.928195946839878	14.254210747498032
-0.730000000000091	50.0	23.655524351005617	14.075755938584294
-0.7200000000000912	50.0	23.382852755171353	13.897301129670552
-0.7100000000000914	50.0	23.11018115933709	13.71884632075681
-0.7000000000000917	50.0	22.837509563502827	13.540391511843072
-0.6900000000000919	50.00000000000001	22.564837967668563	13.36193670292933
-0.6800000000000921	50.0	22.292166371834302	13.183481894015591
-0.6700000000000923	49.99999999999999	22.01687556470867	13.005404517052222
-0.6600000000000925	50.0	21.739243210916154	12.827664560184854
-0.6500000000000927	50.0	21.46161085712363	12.649924603317485
-0.6400000000000929	50.0	21.18397850333111	12.472184646450115
-0.6300000000000932	50.0	20.90634614953859	12.294444689582747
-0.6200000000000934	50.0	20.628713795746066	12.116704732715377
-0.6100000000000936	50.0	20.351132362943805	11.93930012998945
-0.6000000000000938	50.0	20.074114662844394	11.765608143526334
-0.590000000000094	50.0	19.79709696274498	11.591916157063217
-0.5800000000000942	50.0	19.52007926264557	11.418224170600102
-0.5700000000000944	50.0	19.243061562546156	11.244532184136984
-0.5600000000000946	50.0	18.966043862446742	11.070840197673869
-0.5500000000000949	50.0	18.6889164192398	10.897632198941693
-0.5400000000000951	50.0	18.411333064287344	10.72643485669791
-0.5300000000000953	50.0	18.13374970933489	10.555237514454124
-0.5200000000000955	49.99999999999999	17.856166354382434	10.384040172210339
-0.5100000000000957	50.0	17.57858299942998	10.212842829966554
