Time	z=0.1	z=0.25	z=0.5
643.0	1.1693351757084793	0.5446198048388324	0.2629098555513302
644.0	1.1684004016442564	0.5442014745073368	0.2627351216264049
645.0	1.1674678101386924	0.5437840757241298	0.2625607100170516
646.0	1.1665373928705665	0.5433676051254597	0.26238661982581324
647.0	1.1656091415623948	0.5429520593642042	0.26221285015820844
648.0	1.1646830479801418	0.5425374351097648	0.26203940012272386
649.0	1.1637591039329318	0.5421237290479644	0.2618662688308054
650.0	1.162837301272757	0.5417109378809453	0.26169345539684935
651.0	1.161917631894196	0.5412990583270669	0.2615209589381946
652.0	1.1610000877341278	0.5408880871208069	0.26134877857511396
653.0	1.1600846607714541	0.5404780210126596	0.26117691343080596
654.0	1.159171343026819	0.5400688567690373	0.261005362631385
655.0	1.1582601265623311	0.539660591172172	0.26083412530587446
656.0	1.1573510034812946	0.5392532210200176	0.2606632005861969
657.0	1.1564439659279315	0.5388467431261532	0.2604925876071669
658.0	1.1555390060871156	0.5384411543196863	0.26032228550648034
659.0	1.1546361161841066	0.5380364514451575	0.2601522934247083
660.0	1.1537352884842802	0.5376326313624463	0.25998261050528604
661.0	1.1528365152928668	0.5372296909466756	0.2598132358945064
662.0	1.1519397889546914	0.5368276270881196	0.25964416874150986
663.0	1.1510451018539125	0.5364264366921102	0.25947540819827625
664.0	1.15015244641377	0.5360261166789453	0.25930695341961557
665.0	1.1492618150963232	0.5356266639837973	0.25913880356316155
666.0	1.1483732004022011	0.5352280755566232	0.2589709577893602
667.0	1.1474865948703534	0.5348303483620727	0.2588034152614613
668.0	1.1466019910778005	0.5344334793793997	0.2586361751455128
669.0	1.145719381639383	0.5340374656023749	0.2584692366103481
670.0	1.1448387592075204	0.5336423040391959	0.2583025988275804
671.0	1.1439601164719684	0.5332479917124002	0.2581362609715922
672.0	1.1430834461595738	0.5328545256587788	0.2579702222195273
673.0	1.1422087410340387	0.5324619029292902	0.25780448175128207
674.0	1.1413359938956837	0.5320701205889744	0.25763903874949656
675.0	1.140465197581207	0.531679175716867	0.25747389239954604
676.0	1.1395963449634556	0.5312890654059168	0.2573090418895321
677.0	1.1387294289511916	0.5308997867629018	0.257144486410274
678.0	1.1378644424888633	0.5305113369083445	0.25698022515529967
679.0	1.137001378556375	0.5301237129764306	0.2568162573208378
680.0	1.1361402301688595	0.5297369121149271	0.2566525821058077
681.0	1.1352809903764578	0.5293509314851012	0.256489198711812
682.0	1.1344236522640923	0.5289657682616382	0.2563261063431277
683.0	1.1335682089512467	0.5285814196325633	0.2561633042066966
684.0	1.1327146535917427	0.5281978827991614	0.2560007915121174
685.0	1.1318629793735298	0.5278151549758964	0.2558385674716372
686.0	1.1310131795184604	0.5274332333903357	0.2556766313001416
687.0	1.1301652472820822	0.5270521152830695	0.2555149822151472
688.0	1.129319175953421	0.5266717979076359	0.2553536194367927
689.0	1.1284749588547711	0.5262922785304426	0.2551925421878296
690.0	1.1276325893414838	0.5259135544306911	0.25503174969361475
691.0	1.1267920608017608	0.525535622900301	0.25487124118210014
692.0	1.125953366656449	0.525158481243835	0.2547110158838254
693.0	1.1251165003588322	0.5247821267784244	0.25455107303190855
694.0	1.124281455394431	0.5244065568336946	0.25439141186203845
695.0	1.1234482252807958	0.5240317687516922	0.2542320316124642
696.0	1.122616803567314	0.5236577598868117	0.25407293152398847
697.0	1.121787183835005	0.5232845276057226	0.25391411083995735
698.0	1.120959359696328	0.5229120692872982	0.2537555688062534
699.0	1.1201333247949774	0.5225403823225432	0.25359730467128583
700.0	1.1193090728056994	0.5221694641145234	0.2534393176859824
701.0	1.1184865974340912	0.5217993120782949	0.25328160710377995
702.0	1.1176658924164142	0.5214299236408348	0.25312417218061783
703.0	1.1168469515194042	0.5210612962409708	0.2529670121749272
704.0	1.1160297685400755	0.5206934273293121	0.2528101263476238
705.0	1.1152143373055428	0.520326314368182	0.2526535139620994
706.0	1.1144006516728315	0.5199599548315492	0.25249717428421264
707.0	1.1135887055286946	0.5195943462049604	0.2523411065822811
708.0	1.1127784927894246	0.5192294859854722	0.2521853101270732
709.0	1.111970007400682	0.5188653716815862	0.2520297841917979
710.0	1.1111632433373053	0.5185020008131821	0.2518745280520987
711.0	1.1103581946031367	0.5181393709114511	0.25171954098604366
712.0	1.1095548552308447	0.517777479518832	0.2515648222741176
713.0	1.108753219281746	0.5174163241889462	0.2514103711992132
714.0	1.1079532808456327	0.5170559024865324	0.2512561870466233
715.0	1.1071550340405958	0.5166962119873839	0.2511022691040319
716.0	1.106358473012856	0.5163372502782843	0.2509486166615062
717.0	1.1055635919365903	0.5159790149569451	0.25079522901148843
718.0	1.1047703850137625	0.5156215036319425	0.250642105448787
719.0	1.1039788464739568	0.515264713922656	0.250489245270568
720.0	1.1031889705742077	0.5149086434592063	0.2503366477763485
721.0	1.1024007515988332	0.5145532898823937	0.2501843122679865
722.0	1.1016141838592755	0.5141986508436376	0.2500322380496731
723.0	1.10082926169393	0.513844724004916	0.2498804244279252
724.0	1.100045979467987	0.5134915070387058	0.24972887071157643
725.0	1.0992643315732726	0.5131389976279224	0.24957757621176907
726.0	1.0984843124280796	0.5127871934658615	0.24942654024194585
727.0	1.0977059164770206	0.5124360922561393	0.2492757621178423
728.0	1.0969291381908612	0.5120856917126345	0.2491252411574779
729.0	1.0961539720663667	0.5117359895594304	0.24897497668114837
730.0	1.0953804126261464	0.5113869835307576	0.24882496801141782
731.0	1.0946084544184977	0.5110386713709358	0.2486752144731101
732.0	1.0938380920172588	0.5106910508343179	0.24852571539330087
733.0	1.093069320021645	0.510344119685233	0.24837647010131028
734.0	1.09230213305611	0.5099978756979305	0.24822747792869357
735.0	1.0915365257701868	0.5096523166565247	0.24807873820923468
736.0	1.0907724928383462	0.5093074403549391	0.24793025027893717
737.0	1.0900100289598422	0.5089632445968522	0.24778201347601658
738.0	1.0892491288585693	0.508619727195641	0.24763402714089233
739.0	1.0884897872829165	0.5082768859743295	0.2474862906161803
740.0	1.0877319990056205	0.5079347187655333	0.24733880324668442
741.0	1.0869757588236244	0.5075932234114053	0.2471915643793887
742.0	1.0862210615579364	0.5072523977635853	0.24704457336345026
743.0	1.085467902053481	0.5069122396831445	0.24689782955019016
744.0	1.0847162751789676	0.5065727470405343	0.24675133229308732
745.0	1.0839661758267465	0.5062339177155349	0.24660508094776926
746.0	1.0832175989126689	0.5058957495972021	0.24645907487200444
747.0	1.082470539375951	0.505558240583817	0.24631331342569487
748.0	1.0817249921790404	0.5052213885828347	0.24616779597086944
749.0	1.080980952307476	0.5048851915108339	0.24602252187167428
750.0	1.080238414769754	0.5045496472934663	0.2458774904943666
751.0	1.0794973745971945	0.5042147538654058	0.2457327012073054
752.0	1.0787578268438112	0.5038805091703004	0.24558815338094608
753.0	1.0780197665861775	0.5035469111607226	0.24544384638783062
754.0	1.0772831889232946	0.503213957798119	0.24529977960258176
755.0	1.0765480889764631	0.5028816470527625	0.2451559524018944
756.0	1.0758144618891519	0.5025499769037048	0.24501236416452782
757.0	1.075082302826876	0.5022189453387268	0.24486901427129934
758.0	1.0743516069770602	0.5018885503542923	0.24472590210507558
759.0	1.073622369548919	0.5015587899554991	0.2445830270507659
760.0	1.0728945857733312	0.5012296621560335	0.24444038849531471
761.0	1.072168250902709	0.5009011649781221	0.24429798582769327
762.0	1.0714433602108828	0.5005732964524863	0.24415581843889322
763.0	1.0707199089929735	0.5002460546182957	0.24401388572191895
764.0	1.0699978925652707	0.49991943752312257	0.24387218707178002
765.0	1.069277306265111	0.49959344322289495	0.24373072188548417
766.0	1.0685581454507602	0.499268069781854	0.24358948956202955
767.0	1.0678404055012918	0.4989433152725063	0.24344848950239784
768.0	1.0671240818164696	0.4986191777755809	0.24330772110954657
769.0	1.0664091698166267	0.498295655379984	0.24316718378840224
770.0	1.0656956649425529	0.49797274618275583	0.2430268769458531
771.0	1.0649835626553765	0.4976504482890256	0.2428867999907416
772.0	1.0642728584364465	0.4973287598119686	0.2427469523338575
773.0	1.0635635477872232	0.4970076788727636	0.24260733338793045
774.0	1.062855626229158	0.4966872036005483	0.2424679425676232
775.0	1.0621490893035868	0.4963673321323787	0.24232877928952393
776.0	1.061443932571614	0.4960480626131844	0.24218984297214027
777.0	1.0607401516139985	0.4957293931957287	0.2420511330358908
778.0	1.060037742031048	0.4954113220405647	0.24191264890309913
779.0	1.05933669944251	0.4950938473159953	0.24177438999798637
780.0	1.058637019487453	0.4947769671980311	0.24163635574666428
781.0	1.0579386978241696	0.49446067987034964	0.2414985455771282
782.0	1.0572417301300612	0.4941449835242541	0.24136095891925002
783.0	1.0565461121015363	0.493829876358633	0.2412235952047712
784.0	1.0558518394538958	0.4935153565799208	0.24108645386729666
785.0	1.0551589079212391	0.49320142240205683	0.24094953434228705
786.0	1.0544673132563493	0.4928880720464452	0.24081283606705198
787.0	1.0537770512305928	0.4925753037419166	0.2406763584807435
788.0	1.0530881176338172	0.49226311572468845	0.24054010102434903
789.0	1.052400508274245	0.49195150623832523	0.24040406314068458
790.0	1.0517142189783752	0.49164047353370094	0.2402682442743886
791.0	1.0510292455908803	0.49133001586895936	0.24013264387191385
792.0	1.0503455839745075	0.49102013150947726	0.2399972613815225
793.0	1.0496632300099715	0.49071081872782424	0.239862096253278
794.0	1.0489821795958663	0.4904020758037277	0.23972714793903913
795.0	1.0483024286485565	0.4900939010240332	0.23959241589245303
796.0	1.0476239731020842	0.4897862926826673	0.23945789956894845
797.0	1.0469468089080753	0.4894792490806021	0.23932359842572973
798.0	1.0462709320356314	0.4891727685258162	0.23918951192176977
